project	pr_number	id	key	url	bodyText	RQ1 - Scope	RQ1 - Understandability?	selected-sample	RQ2 - Understandability smells	RQ2 - Where	RQ3 - Acceptability	RQ4 - Improvement	RQ5 - Patch Merged	RQ5 - Patch reverted in the pull request	RQ5 - Patch in the last version of the file	RQ5 - Patch reverted in the codebase history	RQ6 - Spotbugs	RQ6 - PMD	RQ6 - SonarQube	RQ6 - Checkstyle	RQ6 - Covered	Implicit or Explicit?	Why is this related to understandability?
faforever/downlords-faf-client	2059	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzNjIxOTg4OQ==	897	https://codeupcrc.github.io/?key=897	I know it was there before, but now it looks even more like a code smell 🤔	Code	No	FALSE															
faforever/downlords-faf-client	1542	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2MzA2MjA4Mw==	901	https://codeupcrc.github.io/?key=901	We certainly dont wanna throw here if we do then the whole loacl replay vault breaks, also there are legimit cases where a replay has no map. One is coop the maps are part of the game mod and hence are not found locally nor on the server	Code	No	FALSE															
fcrepo/fcrepo	1599	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2Mzg3MDY2NA==	909	https://codeupcrc.github.io/?key=909	This class has been replaced by the HttpIdentifierConverter perhaps adding a @deprecated to this is now necessary?	Other	Yes	FALSE															
fcrepo/fcrepo	1661	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwNjg0Mjk4Nw==	905	https://codeupcrc.github.io/?key=905	I appreciate your thorough documentation here.	Javadoc	No	FALSE															
fcrepo/fcrepo	1625	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3ODAzNjk3Mw==	908	https://codeupcrc.github.io/?key=908	Unit tests should only write test artifacts to the Maven module's target directory.	Code	No	FALSE															
fcrepo/fcrepo	1647	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5NTI4NjkyOQ==	907	https://codeupcrc.github.io/?key=907	It may be helpful to include the txId in the log message.	String value	Yes	FALSE															
fcrepo/fcrepo	1703	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0MjQ2MjIxMg==	904	https://codeupcrc.github.io/?key=904	Does this module have access to the ResourceHeaders interface? If so, it might be nice to have an api that just took FedoraId and ResourceHeaders rather than having to pass each value individually.	Code	No	FALSE															
firebase/firebase-admin-java	489	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUwODg1ODA3Mw==	912	https://codeupcrc.github.io/?key=912	I don't think we follow this indentation pattern anywhere else. Let's be consistent with the rest of the codebase.	Code	Yes	FALSE															
firebase/firebase-admin-java	369	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM4MDg3MzU1OQ==	915	https://codeupcrc.github.io/?key=915	We don't use defaults in DownloadAccountResponse. Why were they necessary here?	Code	No	FALSE															
firebase/firebase-admin-java	461	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2MTgyMTQxNw==	914	https://codeupcrc.github.io/?key=914	Suggested change                                                                                                        .setDisplayName("SAML provider name")                                                        .setDisplayName("OIDC provider name")	String value	No	FALSE															
firebase/firebase-android-sdk	1530	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQyMDQ1ODMzOQ==	921	https://codeupcrc.github.io/?key=921	docs on this class?	Javadoc	Yes	FALSE															
firebase/firebase-android-sdk	2087	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxMjg4MTM1OA==	916	https://codeupcrc.github.io/?key=916	Please also port the logging changes from JS.	Code	No	FALSE															
firebase/firebase-android-sdk	1402	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwMTI1MDc1OA==	922	https://codeupcrc.github.io/?key=922	Lets add why we do this? (something like: this is required because we trust the server to tell us which campaigns can be re-impressed to honor frequency limits)?	Javadoc	Yes	TRUE	Incomplete or inadequate code documentation	Method	Accepted	Add text to existing Javadoc to explain internal implementation details of a method	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The reviewer asks for details in the code documentation. It helps developers to understand the element with which the text is associated.
firebase/firebase-android-sdk	1646	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0Mzc0MDIxNQ==	920	https://codeupcrc.github.io/?key=920	We might need some clarity here. The javadoc gives the impression that INSTANCE_ID_TOKEN can be fetched from FIS SDK, which is incorrect. We can explicitly call out INSTANCE_ID_TOKEN is replaced by  installation auth token fetched from FIS SDK.	Javadoc	Yes	TRUE	Incomplete or inadequate code documentation	Annotation	Accepted	Change text in existing Javadoc to better explain the purpose of an annotation	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Explicit	An error in the documentation lead the developer to misinterpret what the element target means. The suggestion helps to improve the understandability of the documentation and, therefore, the source code. Also, the reviewer asks for improvement because the current documentation "might need some clarity"
firebase/firebase-android-sdk	2023	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5NzcxMzM1Ng==	918	https://codeupcrc.github.io/?key=918	out of curiosity, why is this part needed?	Code	No	FALSE															
flutter/flutter-intellij	5011	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUxNDYyNzM4Mw==	926	https://codeupcrc.github.io/?key=926	typo - and	Comments	Yes	TRUE	Incomplete or inadequate code documentation	Call	Accepted	Change text in existing Javadoc to improve grammar or fix a typo	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The reviewer asked for fix a code comment. This change does not impact functionality or performance.
flutter/flutter-intellij	5046	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUyMzI0Mzk1Ng==	924	https://codeupcrc.github.io/?key=924	great to see this go away!	Comments	No	FALSE															
folio-org/okapi	951	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1NDQ5NjIxNA==	930	https://codeupcrc.github.io/?key=930	Can you be more specific about the usage of this class? It should mention log4j, Vertx context, Vertx vertx local data.	Javadoc	Yes	TRUE	Incomplete or inadequate code documentation	Class	Accepted	Add text to existing Javadoc to improve explanation about code element	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The reviewer asks for details in the code documentation. It helps developers to understand the element with which the text is associated.
folio-org/okapi	951	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2ODYyODIyMg==	931	https://codeupcrc.github.io/?key=931	Taking a value out of a JWT token without validating the token can cause a security issue because anyone can spoof it. Such a value must be handled with caution and care. I suggest to rename the methods to draw developer attention to the missing validation:  rename getTenant() to getTenantWithoutValidation() rename getUsername() to getUsernameWithoutValidation() rename getUserId() to getUserIdWithoutValidation() rename getFieldFromToken(String) to getFieldFromTokenWithoutValidation(String)	Code	Yes	TRUE	Bad identifier	Method	Accepted	Modify an identifier to express the meaning or type of an element	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Explicit	The reviewer suggests to improve the identifier because the new name could inform more about "the missing validation" for developers. The name of code element helps developers to understand what that element means and its content. The context of this improvement has no impact on the functionality or performance.
folio-org/okapi	894	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5Nzg5ODkzOA==	933	https://codeupcrc.github.io/?key=933	Remove empty @return	Javadoc	Yes	FALSE															
folio-org/okapi	985	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5OTY4NjI1MA==	928	https://codeupcrc.github.io/?key=928	Does this mean one tenant can see another tenant's modules?	Code	No	FALSE															
folio-org/okapi	1053	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDUzODgwODU3OQ==	927	https://codeupcrc.github.io/?key=927	indexOf("/_/") is always 0.                         Suggested change                                                                                                    String locationInstallJob = r.getHeader("Location");                                                                                                    String path = locationInstallJob.substring(locationInstallJob.indexOf("/_/"));                                                    String path = r.getHeader("Location");	Code	No	FALSE															
folio-org/okapi	948	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0NzczNDE1MA==	932	https://codeupcrc.github.io/?key=932	If r can handle less data per second than clientRequest the data in r's queue will grow until out of memory.	Code	No	FALSE															
folio-org/okapi	889	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5Mjk3MTMwOA==	934	https://codeupcrc.github.io/?key=934	Suggested change                                                                                                        Json.encode(cli.getRespHeaders().entries()));                                                        () -> Json.encode(cli.getRespHeaders().entries()));                                 Avoid encoding when debug logging is diabled.	Code	No	FALSE															
folio-org/okapi	981	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ5OTU4MjAwOQ==	929	https://codeupcrc.github.io/?key=929	Can we be sure that there is no old userId and permission in mi? Or should we set them to null?	Code	No	FALSE															
foundationdb/fdb-record-layer	988	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1MjM3OTg1Ng==	937	https://codeupcrc.github.io/?key=937	Suggested change                                                                                                    protected final Quantifier.Physical inner;                                                    @Nonnull                                                    protected final Quantifier.Physical inner;	Code	No	FALSE															
foundationdb/fdb-record-layer	988	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1MjM5MzE1OA==	938	https://codeupcrc.github.io/?key=938	Suggested change                                                                                                    public boolean resultEquals(final Object other, final BiMap<CorrelationIdentifier, CorrelationIdentifier> equivalenceMap) {                                                    public boolean resultEquals(@Nullable final Object other, @Nonnull final BiMap<CorrelationIdentifier, CorrelationIdentifier> equivalenceMap) {	Code	No	FALSE															
foundationdb/fdb-record-layer	988	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ2NDY0NDcwMw==	939	https://codeupcrc.github.io/?key=939	Can we pull this into a named (inner) class? I think it'll ease debugging if this someday shows up in a stack trace or something like that.	Code	Yes	FALSE															
foundationdb/fdb-record-layer	975	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0MTgyNjgzNQ==	941	https://codeupcrc.github.io/?key=941	It feels like this loop should assert something, even if it's just that it never gets "0" back (so that we know it never hits the else branch), though having it assert about the real contents would be better.	Code	No	FALSE															
foundationdb/fdb-record-layer	984	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0ODY2MjA1Mw==	940	https://codeupcrc.github.io/?key=940	Suggested change                                                                                                    FDBRecordContextConfig.Builder getContextConfigBuilder();                                                    @Nonnull                                                    FDBRecordContextConfig.Builder getContextConfigBuilder();	Code	No	FALSE															
foundationdb/fdb-record-layer	1079	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU2MTE0MzgwMw==	935	https://codeupcrc.github.io/?key=935	It needs more detailed explanation but we can wait for next PR.	Javadoc	Yes	TRUE	Incomplete or inadequate code documentation	Class	Not Accepted											Implicit	The reviewer asks for details in the code documentation. It helps developers to understand the element with which the text is associated.
futurewei-cloud/alcor	243	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0OTg5NDkzMQ==	945	https://codeupcrc.github.io/?key=945	To make the controller method a bit explicit, I would recommend to create a controllerUtil class and move the private methods there.	Code	Yes	TRUE	Complex, long, or inadequate logic	Method	Accepted	Extract method	Yes		Yes		NONE	NONE	NONE	NONE	FALSE	Implicit	The comment asks to make the method more explicit
futurewei-cloud/alcor	164	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQwODg4OTk3MQ==	948	https://codeupcrc.github.io/?key=948	Seems the first iteration focuses on IPv4, which is totally fine. IPv6 will also be supported, right?	Code	No	FALSE															
futurewei-cloud/alcor	292	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ1MjYwNTU2NA==	944	https://codeupcrc.github.io/?key=944	I know this is not your code @Gzure Looking back this line of code will impact the performance significantly. As we are do a major refactor, let us take this opportunity to get rid of the "default range" and use a range selector. In the MacRangeRepository or a new repository, create a table to track the utilization of each range. Option 1 Explicit update: Every allocation request always goes to that table to pick up the latest range with least utilization,  and increment the count after an allocation request or decrease the count after a release request. This option is easy to implement at a cost of write performance (more DB access!). Option 2 In-Memory Counter with Background Monitoring: Each Mac Manager Instance has an in-memory counter that tracks the utilization of each range. The counter gets updated by a running monitoring thread in a periodic manner. This thread should run not very frequently, say every 30 minutes or so, and keep the counter always up-to-date. The allocation/release request only needs to read the in-memory counter but no obligation to update it. NOTE that when every Mac Manager instance launches or restart, it also needs to initialize its in-memory counter.	Code	No	FALSE															
futurewei-cloud/alcor	240	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQ0NjU4NjQ5MA==	946	https://codeupcrc.github.io/?key=946	I think we can safely remove bindingHostIP as it is already included in PortEntity.	Code	Yes	FALSE															
gchq/gaffer	2269	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDQxMTkzNzQ0Nw==	951	https://codeupcrc.github.io/?key=951	Add a serialVersionUID	Code	No	FALSE															
gchq/gaffer	2238	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM3MDY3MDIxNA==	955	https://codeupcrc.github.io/?key=955	Can you restore the modifiers for these?	Code	No	FALSE															
gchq/gaffer	2239	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDYyMTk3NDM2Mw==	953	https://codeupcrc.github.io/?key=953	new Class with copyright starting from 2017? This occurs many times.	Javadoc	No	FALSE															
gchq/gaffer	2239	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDY0OTg1MTQwMA==	954	https://codeupcrc.github.io/?key=954	Suggested change                                                                                                public class TypeValueToTupleTest extends FunctionTest {                                                public class TypeValueToTupleTest extends FunctionTest<TypeValueToTuple> {	Code	No	FALSE															
gchq/gaffer	2260	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM5OTE3NDM5MA==	952	https://codeupcrc.github.io/?key=952	Consider not using constant case for mutable lists.	Code	Yes	FALSE															
gchq/gaffer	2232	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDM2OTY3MjQ0MA==	956	https://codeupcrc.github.io/?key=956	Suggested change                                                                                                 * Copyright 2017-2019 Crown Copyright                                                 * Copyright 2020 Crown Copyright	Javadoc	Yes	FALSE															
geonetwork/core-geonetwork	5260	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU0NjcwMTg1OA==	958	https://codeupcrc.github.io/?key=958	This seem not used later.	Code	Yes	TRUE	Unnecessary Code	Variable	Accepted	Remove non-referred constant, import, class, method, or variable	Yes		Yes		NONE	UnusedLocalVariable	Unused local variables should be removed	UnusedLocalVariable	TRUE	Implicit	Asks to remove unused conditional
geonetwork/core-geonetwork	5260	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU0NjcwNzM5NA==	959	https://codeupcrc.github.io/?key=959	To confirm no need to call _context.clear() as this code runs in a custom thread?	Code	No	FALSE															
geonetwork/core-geonetwork	5260	MDI0OlB1bGxSZXF1ZXN0UmV2aWV3Q29tbWVudDU0NjcwODYxNg==	960	https://codeupcrc.github.io/?key=960	I see some code in the API package creating a ServiceContext, but not calling the clear method at the end (for example:                core-geonetwork/services/src/main/java/org/fao/geonet/api/groups/GroupsApi.java                   Lines 189 to 258       in       23910ce                                                     public void getGroupLogo(                                               @ApiParam(value = "Group identifier", required = true) @PathVariable(value = "groupId") final Integer groupId,                                               @ApiIgnore final WebRequest webRequest,                                               HttpServletRequest request,                                               HttpServletResponse response) throws ResourceNotFoundException {                                                                                          Locale locale = languageUtils.parseAcceptLanguage(request.getLocales());                                                                                          ApplicationContext context = ApplicationContextHolder.get();                                               ServiceContext serviceContext = ApiUtils.createServiceContext(request, locale.getISO3Country());                                               if (context == null) {                                                   throw new RuntimeException("ServiceContext not available");                                               }                                                                                          Group group = groupRepository.findOne(groupId);                                               if (group == null) {                                                   throw new ResourceNotFoundException(messages.getMessage("api.groups.group_not_found", new                                                       Object[]{groupId}, locale));                                               }                                               try {                                                   final Resources resources = context.getBean(Resources.class);                                                   final String logoUUID = group.getLogo();                                                   if (StringUtils.isNotBlank(logoUUID) && !logoUUID.startsWith("http://") && !logoUUID.startsWith("https//")) {                                                       try (Resources.ResourceHolder image = getImage(resources, serviceContext, group)){                                                           if (image != null) {                                                               FileTime lastModifiedTime = image.getLastModifiedTime();                                                               response.setDateHeader("Expires", System.currentTimeMillis() + SIX_HOURS * 1000L);                                                               if (webRequest.checkNotModified(lastModifiedTime.toMillis())) {                                                                   // webRequest.checkNotModified sets the right HTTP headers                                                                   return;                                                               }                                                               response.setContentType(AttachmentsApi.getFileContentType(image.getPath()));                                                               response.setContentLength((int) Files.size(image.getPath()));                                                               response.addHeader("Cache-Control", "max-age=" + SIX_HOURS + ", public");                                                               FileUtils.copyFile(image.getPath().toFile(), response.getOutputStream());                                                               return;                                                           }                                                       }                                                   }                                                                                              // no logo image found. Return a transparent 1x1 png                                                   FileTime lastModifiedTime = FileTime.fromMillis(0);                                                   if (webRequest.checkNotModified(lastModifiedTime.toMillis())) {                                                       return;                                                   }                                                   response.setContentType("image/png");                                                   response.setContentLength(TRANSPARENT_1_X_1_PNG.length);                                                   response.addHeader("Cache-Control", "max-age=" + SIX_HOURS + ", public");                                                   response.getOutputStream().write(TRANSPARENT_1_X_1_PNG);                                                                                          } catch (IOException e) {                                                   Log.error(LOGGER, String.format("There was an error accessing the logo of the group with id '%d'",                                                       groupId));                                                   throw new RuntimeException(e);                                               }                                           }                                                                                      private static Resources.ResourceHolder getImage(Resources resources, ServiceContext serviceContext, Group group) throws IOException {                                               final Path logosDir = resources.locateLogosDir(serviceContext);                                               final Path harvesterLogosDir = resources.locateHarvesterLogosDir(serviceContext);                                               final String logoUUID = group.getLogo();                                               Resources.ResourceHolder image = null;                                               if (StringUtils.isNotBlank(logoUUID) && !logoUUID.startsWith("http://") && !logoUUID.startsWith("https//")) {                                                   image = resources.getImage(serviceContext, logoUUID, logosDir);                                                   if (image == null) {                                                       image = resources.getImage(serviceContext, logoUUID, harvesterLogosDir);                                                   }                                               }                                               return image;                                           }                    ) Is this due to the way of creating the ServiceContext (serviceManager.createServiceContext vs ApiUtils.createServiceContext)?	Code	No	FALSE															
